

**isite= 26
K1 : [11.02240635 15.31758435 25.48348932]

ce_symbol  = BS_2:10
ce_fraction=  0.8468237571064852
species:coords:index
F1 : [12.4070361  14.70721695 27.53154264] : 471
F1 : [10.0484559  16.93769535 27.63343584] : 442
F1 : [10.5947724 16.9810239 23.435436 ] : 453
F1 : [ 9.2949159  14.4528972  27.50776756] : 394
F1 : [ 8.43399645 16.1483622  25.76539384] : 458
F1 : [14.2946538  14.3474016  25.77218672] : 487
F1 : [11.61016755 12.71410365 24.60381136] : 422
F1 : [ 9.74515605 13.90092915 23.3335428 ] : 366
F1 : [12.9458172  16.2425547  23.40486804] : 357
F1 : [12.1093878  17.85324645 25.18120616] : 461
!!!atention to nb coordination!!!
         [2.546423042059364, 2.8627974378632777, 2.6729055975211398, 2.79814394110703, 2.7330436887955223, 3.425230522343841, 2.810232783384269, 2.874117312045081, 2.9792190036896766, 2.7753353071007756]
         [2.5464230420593603, 2.862797437863274, 2.67290559752114, 2.7981439411070306, 2.733043688795524, 3.4252305223438397, 2.810232783384271, 2.874117312045083, 2.979219003689678, 2.775335307100772]

ce_symbol  = SBSA:10
ce_fraction=  0.15317624289351492
species:coords:index
F1 : [12.4070361  14.70721695 27.53154264] : 471
F1 : [10.0484559  16.93769535 27.63343584] : 442
F1 : [10.5947724 16.9810239 23.435436 ] : 453
F1 : [ 9.2949159  14.4528972  27.50776756] : 394
F1 : [ 8.43399645 16.1483622  25.76539384] : 458
F1 : [14.2946538  14.3474016  25.77218672] : 487
F1 : [11.61016755 12.71410365 24.60381136] : 422
F1 : [ 9.74515605 13.90092915 23.3335428 ] : 366
F1 : [12.9458172  16.2425547  23.40486804] : 357
F1 : [12.1093878  17.85324645 25.18120616] : 461
!!!atention to nb coordination!!!
         [2.546423042059364, 2.8627974378632777, 2.6729055975211398, 2.79814394110703, 2.7330436887955223, 3.425230522343841, 2.810232783384269, 2.874117312045081, 2.9792190036896766, 2.7753353071007756]
         [2.5464230420593603, 2.862797437863274, 2.67290559752114, 2.7981439411070306, 2.733043688795524, 3.4252305223438397, 2.810232783384271, 2.874117312045083, 2.979219003689678, 2.775335307100772]


**isite= 27
K1 : [3.52091565 1.60315635 0.01018932]

ce_symbol  = BS_2:10
ce_fraction=  0.8468237571064853
species:coords:index
F1 : [ 2.6901378  -0.98525355  0.29209384] : 459
F1 : [ 4.93757085  0.32590605 -2.1397572 ] : 367
F1 : [ 1.8574761  1.1755224 -2.037864 ] : 454
F1 : [1.90080465 0.6292059  2.16013584] : 443
F1 : [ 4.3856028  -0.1243341   2.03446756] : 395
F1 : [4.13128305 2.9877861  2.05824264] : 468
F1 : [ 0.98525355  2.6901378  -0.29209384] : 462
F1 : [ 6.12439635  2.19091755 -0.86948864] : 423
F1 : [ 2.5959453   3.5265672  -2.06843196] : 358
F1 : [4.4910984  4.8754038  0.29888672] : 484
!!!atention to nb coordination!!!
         [2.7330436887955214, 2.8741173120450787, 2.672905597521137, 2.8627974378632746, 2.7981439411070297, 2.546423042059359, 2.775335307100771, 2.81023278338427, 2.9792190036896753, 3.4252305223438393]
         [2.7330436887955245, 2.874117312045082, 2.67290559752114, 2.8627974378632746, 2.798143941107032, 2.546423042059359, 2.7753353071007725, 2.81023278338427, 2.9792190036896784, 3.4252305223438393]

ce_symbol  = SBSA:10
ce_fraction=  0.1531762428935147
species:coords:index
F1 : [ 2.6901378  -0.98525355  0.29209384] : 459
F1 : [ 4.93757085  0.32590605 -2.1397572 ] : 367
F1 : [ 1.8574761  1.1755224 -2.037864 ] : 454
F1 : [1.90080465 0.6292059  2.16013584] : 443
F1 : [ 4.3856028  -0.1243341   2.03446756] : 395
F1 : [4.13128305 2.9877861  2.05824264] : 468
F1 : [ 0.98525355  2.6901378  -0.29209384] : 462
F1 : [ 6.12439635  2.19091755 -0.86948864] : 423
F1 : [ 2.5959453   3.5265672  -2.06843196] : 358
F1 : [4.4910984  4.8754038  0.29888672] : 484
!!!atention to nb coordination!!!
         [2.7330436887955214, 2.8741173120450787, 2.672905597521137, 2.8627974378632746, 2.7981439411070297, 2.546423042059359, 2.775335307100771, 2.81023278338427, 2.9792190036896753, 3.4252305223438393]
         [2.7330436887955245, 2.874117312045082, 2.67290559752114, 2.8627974378632746, 2.798143941107032, 2.546423042059359, 2.7753353071007725, 2.81023278338427, 2.9792190036896784, 3.4252305223438393]


**isite= 28
K1 : [ 3.83363475 10.84155675  0.12227184]

ce_symbol  = TT_1:9
ce_fraction=  0.7350129899613667
species:coords:index
F1 : [ 1.8989208   9.94107645 -2.10918924] : 376
F1 : [5.0185764  9.4456239  2.14994652] : 521
F1 : [ 4.1256315  12.41268765 -2.14994652] : 473
F1 : [ 2.19091755 12.71410365  0.86948864] : 416
F1 : [ 5.6364792 11.8117395  2.1907038] : 513
F1 : [ 6.64433895 10.05033975  0.40417636] : 553
F1 : [ 1.7783544  10.6475202   1.88842064] : 368
F1 : [ 4.46660835  9.20260725 -2.122775  ] : 336
F1 : [ 2.8559166  8.3793648 -0.339644 ] : 424
!!!atention to nb coordination!!!
         [3.0876206681792153, 2.7320651243202345, 2.7778932093344575, 2.6006315844574552, 2.910311573086773, 2.9335222172983597, 2.7168196634251243, 2.850797494674286, 2.689179842020076]
         [3.0876206681792184, 2.7320651243202354, 2.7778932093344553, 2.600631584457454, 2.910311573086771, 2.9335222172983597, 2.716819663425125, 2.850797494674291, 2.6891798420200765]

ce_symbol  = SMA:9
ce_fraction=  0.2602577863893083
species:coords:index
F1 : [ 1.8989208   9.94107645 -2.10918924] : 376
F1 : [5.0185764  9.4456239  2.14994652] : 521
F1 : [ 4.1256315  12.41268765 -2.14994652] : 473
F1 : [ 2.19091755 12.71410365  0.86948864] : 416
F1 : [ 5.6364792 11.8117395  2.1907038] : 513
F1 : [ 6.64433895 10.05033975  0.40417636] : 553
F1 : [ 1.7783544  10.6475202   1.88842064] : 368
F1 : [ 4.46660835  9.20260725 -2.122775  ] : 336
F1 : [ 2.8559166  8.3793648 -0.339644 ] : 424
!!!atention to nb coordination!!!
         [3.0876206681792153, 2.7320651243202345, 2.7778932093344575, 2.6006315844574552, 2.910311573086773, 2.9335222172983597, 2.7168196634251243, 2.850797494674286, 2.689179842020076]
         [3.0876206681792184, 2.7320651243202354, 2.7778932093344553, 2.600631584457454, 2.910311573086771, 2.9335222172983597, 2.716819663425125, 2.850797494674291, 2.6891798420200765]

ce_symbol  = TT_2:9
ce_fraction=  0.004729223649325048
species:coords:index
F1 : [ 1.8989208   9.94107645 -2.10918924] : 376
F1 : [5.0185764  9.4456239  2.14994652] : 521
F1 : [ 4.1256315  12.41268765 -2.14994652] : 473
F1 : [ 2.19091755 12.71410365  0.86948864] : 416
F1 : [ 5.6364792 11.8117395  2.1907038] : 513
F1 : [ 6.64433895 10.05033975  0.40417636] : 553
F1 : [ 1.7783544  10.6475202   1.88842064] : 368
F1 : [ 4.46660835  9.20260725 -2.122775  ] : 336
F1 : [ 2.8559166  8.3793648 -0.339644 ] : 424
!!!atention to nb coordination!!!
         [3.0876206681792153, 2.7320651243202345, 2.7778932093344575, 2.6006315844574552, 2.910311573086773, 2.9335222172983597, 2.7168196634251243, 2.850797494674286, 2.689179842020076]
         [3.0876206681792184, 2.7320651243202354, 2.7778932093344553, 2.600631584457454, 2.910311573086771, 2.9335222172983597, 2.716819663425125, 2.850797494674291, 2.6891798420200765]


**isite= 29
K1 : [17.41619325  3.83363475 25.59557184]

ce_symbol  = TT_1:9
ce_fraction=  0.7350129899613685
species:coords:index
F1 : [16.4460105  5.6364792 27.6640038] : 514
F1 : [18.8121261   5.0185764  27.62324652] : 522
F1 : [17.6102298   1.7783544  27.36172064] : 369
F1 : [15.84506235  4.1256315  23.32335348] : 474
F1 : [18.20741025  6.64433895 25.87747636] : 554
F1 : [15.54364635  2.19091755 26.34278864] : 417
F1 : [18.31667355  1.8989208  23.36411076] : 377
F1 : [19.8783852  2.8559166 25.133656 ] : 425
F1 : [19.05514275  4.46660835 23.350525  ] : 337
!!!atention to nb coordination!!!
         [2.9103115730867737, 2.7320651243202323, 2.7168196634251243, 2.7778932093344553, 2.933522217298361, 2.6006315844574526, 3.0876206681792153, 2.6891798420200774, 2.8507974946742882]
         [2.910311573086773, 2.7320651243202323, 2.7168196634251247, 2.7778932093344553, 2.93352221729836, 2.600631584457453, 3.0876206681792167, 2.6891798420200805, 2.850797494674291]

ce_symbol  = SMA:9
ce_fraction=  0.2602577863893062
species:coords:index
F1 : [16.4460105  5.6364792 27.6640038] : 514
F1 : [18.8121261   5.0185764  27.62324652] : 522
F1 : [17.6102298   1.7783544  27.36172064] : 369
F1 : [15.84506235  4.1256315  23.32335348] : 474
F1 : [18.20741025  6.64433895 25.87747636] : 554
F1 : [15.54364635  2.19091755 26.34278864] : 417
F1 : [18.31667355  1.8989208  23.36411076] : 377
F1 : [19.8783852  2.8559166 25.133656 ] : 425
F1 : [19.05514275  4.46660835 23.350525  ] : 337
!!!atention to nb coordination!!!
         [2.9103115730867737, 2.7320651243202323, 2.7168196634251243, 2.7778932093344553, 2.933522217298361, 2.6006315844574526, 3.0876206681792153, 2.6891798420200774, 2.8507974946742882]
         [2.910311573086773, 2.7320651243202323, 2.7168196634251247, 2.7778932093344553, 2.93352221729836, 2.600631584457453, 3.0876206681792167, 2.6891798420200805, 2.850797494674291]

ce_symbol  = TT_2:9
ce_fraction=  0.004729223649325144
species:coords:index
F1 : [16.4460105  5.6364792 27.6640038] : 514
F1 : [18.8121261   5.0185764  27.62324652] : 522
F1 : [17.6102298   1.7783544  27.36172064] : 369
F1 : [15.84506235  4.1256315  23.32335348] : 474
F1 : [18.20741025  6.64433895 25.87747636] : 554
F1 : [15.54364635  2.19091755 26.34278864] : 417
F1 : [18.31667355  1.8989208  23.36411076] : 377
F1 : [19.8783852  2.8559166 25.133656 ] : 425
F1 : [19.05514275  4.46660835 23.350525  ] : 337
!!!atention to nb coordination!!!
         [2.9103115730867737, 2.7320651243202323, 2.7168196634251243, 2.7778932093344553, 2.933522217298361, 2.6006315844574526, 3.0876206681792153, 2.6891798420200774, 2.8507974946742882]
         [2.910311573086773, 2.7320651243202323, 2.7168196634251247, 2.7778932093344553, 2.93352221729836, 2.600631584457453, 3.0876206681792167, 2.6891798420200805, 2.850797494674291]


**isite= 30
K1 : [15.00486525  7.99694325  0.12227184]

ce_symbol  = TT_1:9
ce_fraction=  0.7350129899613675
species:coords:index
F1 : [13.8199236   9.3928761   2.14994652] : 523
F1 : [17.0601456   8.1909798   1.88842064] : 370
F1 : [16.64758245  6.12439635  0.86948864] : 418
F1 : [13.2020208  7.0267605  2.1907038] : 515
F1 : [14.7128685   6.42581235 -2.14994652] : 475
F1 : [12.19416105  8.78816025  0.40417636] : 555
F1 : [16.9395792   8.89742355 -2.10918924] : 378
F1 : [15.9825834 10.4591352 -0.339644 ] : 426
F1 : [14.37189165  9.63589275 -2.122775  ] : 338
!!!atention to nb coordination!!!
         [2.7320651243202363, 2.7168196634251247, 2.600631584457453, 2.910311573086769, 2.7778932093344544, 2.9335222172983584, 3.087620668179219, 2.689179842020078, 2.850797494674288]
         [2.7320651243202363, 2.716819663425125, 2.600631584457454, 2.9103115730867697, 2.777893209334454, 2.9335222172983593, 3.0876206681792193, 2.689179842020078, 2.8507974946742918]

ce_symbol  = SMA:9
ce_fraction=  0.2602577863893069
species:coords:index
F1 : [13.8199236   9.3928761   2.14994652] : 523
F1 : [17.0601456   8.1909798   1.88842064] : 370
F1 : [16.64758245  6.12439635  0.86948864] : 418
F1 : [13.2020208  7.0267605  2.1907038] : 515
F1 : [14.7128685   6.42581235 -2.14994652] : 475
F1 : [12.19416105  8.78816025  0.40417636] : 555
F1 : [16.9395792   8.89742355 -2.10918924] : 378
F1 : [15.9825834 10.4591352 -0.339644 ] : 426
F1 : [14.37189165  9.63589275 -2.122775  ] : 338
!!!atention to nb coordination!!!
         [2.7320651243202363, 2.7168196634251247, 2.600631584457453, 2.910311573086769, 2.7778932093344544, 2.9335222172983584, 3.087620668179219, 2.689179842020078, 2.850797494674288]
         [2.7320651243202363, 2.716819663425125, 2.600631584457454, 2.9103115730867697, 2.777893209334454, 2.9335222172983593, 3.0876206681792193, 2.689179842020078, 2.8507974946742918]

ce_symbol  = TT_2:9
ce_fraction=  0.0047292236493254635
species:coords:index
F1 : [13.8199236   9.3928761   2.14994652] : 523
F1 : [17.0601456   8.1909798   1.88842064] : 370
F1 : [16.64758245  6.12439635  0.86948864] : 418
F1 : [13.2020208  7.0267605  2.1907038] : 515
F1 : [14.7128685   6.42581235 -2.14994652] : 475
F1 : [12.19416105  8.78816025  0.40417636] : 555
F1 : [16.9395792   8.89742355 -2.10918924] : 378
F1 : [15.9825834 10.4591352 -0.339644 ] : 426
F1 : [14.37189165  9.63589275 -2.122775  ] : 338
!!!atention to nb coordination!!!
         [2.7320651243202363, 2.7168196634251247, 2.600631584457453, 2.910311573086769, 2.7778932093344544, 2.9335222172983584, 3.087620668179219, 2.689179842020078, 2.850797494674288]
         [2.7320651243202363, 2.716819663425125, 2.600631584457454, 2.9103115730867697, 2.777893209334454, 2.9335222172983593, 3.0876206681792193, 2.689179842020078, 2.8507974946742918]


**isite= 31
K1 : [ 1.42230675 15.00486525 25.59557184]

ce_symbol  = TT_1:9
ce_fraction=  0.7350129899613705
species:coords:index
F1 : [2.63739000e-02 1.38199236e+01 2.76232465e+01] : 520
F1 : [ 0.52182645 16.9395792  23.36411076] : 379
F1 : [-0.21664275 14.37189165 23.350525  ] : 339
F1 : [-1.0398852 15.9825834 25.133656 ] : 427
F1 : [ 1.2282702  17.0601456  27.36172064] : 371
F1 : [ 3.29485365 16.64758245 26.34278864] : 419
F1 : [ 0.63108975 12.19416105 25.87747636] : 552
F1 : [ 2.99343765 14.7128685  23.32335348] : 472
F1 : [ 2.3924895 13.2020208 27.6640038] : 512
!!!atention to nb coordination!!!
         [2.7320651243202336, 3.0876206681792167, 2.8507974946742887, 2.6891798420200823, 2.7168196634251247, 2.6006315844574535, 2.9335222172983584, 2.7778932093344544, 2.9103115730867706]
         [2.7320651243202336, 3.0876206681792175, 2.850797494674292, 2.6891798420200805, 2.7168196634251247, 2.6006315844574526, 2.93352221729836, 2.7778932093344544, 2.910311573086772]

ce_symbol  = SMA:9
ce_fraction=  0.2602577863893044
species:coords:index
F1 : [2.63739000e-02 1.38199236e+01 2.76232465e+01] : 520
F1 : [ 0.52182645 16.9395792  23.36411076] : 379
F1 : [-0.21664275 14.37189165 23.350525  ] : 339
F1 : [-1.0398852 15.9825834 25.133656 ] : 427
F1 : [ 1.2282702  17.0601456  27.36172064] : 371
F1 : [ 3.29485365 16.64758245 26.34278864] : 419
F1 : [ 0.63108975 12.19416105 25.87747636] : 552
F1 : [ 2.99343765 14.7128685  23.32335348] : 472
F1 : [ 2.3924895 13.2020208 27.6640038] : 512
!!!atention to nb coordination!!!
         [2.7320651243202336, 3.0876206681792167, 2.8507974946742887, 2.6891798420200823, 2.7168196634251247, 2.6006315844574535, 2.9335222172983584, 2.7778932093344544, 2.9103115730867706]
         [2.7320651243202336, 3.0876206681792175, 2.850797494674292, 2.6891798420200805, 2.7168196634251247, 2.6006315844574526, 2.93352221729836, 2.7778932093344544, 2.910311573086772]

ce_symbol  = TT_2:9
ce_fraction=  0.004729223649325021
species:coords:index
F1 : [2.63739000e-02 1.38199236e+01 2.76232465e+01] : 520
F1 : [ 0.52182645 16.9395792  23.36411076] : 379
F1 : [-0.21664275 14.37189165 23.350525  ] : 339
F1 : [-1.0398852 15.9825834 25.133656 ] : 427
F1 : [ 1.2282702  17.0601456  27.36172064] : 371
F1 : [ 3.29485365 16.64758245 26.34278864] : 419
F1 : [ 0.63108975 12.19416105 25.87747636] : 552
F1 : [ 2.99343765 14.7128685  23.32335348] : 472
F1 : [ 2.3924895 13.2020208 27.6640038] : 512
!!!atention to nb coordination!!!
         [2.7320651243202336, 3.0876206681792167, 2.8507974946742887, 2.6891798420200823, 2.7168196634251247, 2.6006315844574535, 2.9335222172983584, 2.7778932093344544, 2.9103115730867706]
         [2.7320651243202336, 3.0876206681792175, 2.850797494674292, 2.6891798420200805, 2.7168196634251247, 2.6006315844574526, 2.93352221729836, 2.7778932093344544, 2.910311573086772]


**isite= 32
K1 : [ 5.58561525  7.99694325 25.35102816]

ce_symbol  = TT_1:9
ce_fraction=  0.7350129899613719
species:coords:index
F1 : [ 2.77491105  8.78816025 25.06912364] : 557
F1 : [ 7.22833245  6.12439635 24.60381136] : 420
F1 : [ 6.5633334 10.4591352 25.812944 ] : 428
F1 : [ 5.2936185   6.42581235 27.62324652] : 477
F1 : [ 4.95264165  9.63589275 27.596075  ] : 340
F1 : [ 7.5203292   8.89742355 27.58248924] : 380
F1 : [ 7.6408956   8.1909798  23.58487936] : 372
F1 : [ 4.4006736   9.3928761  23.32335348] : 525
F1 : [ 3.7827708  7.0267605 23.2825962] : 517
!!!atention to nb coordination!!!
         [2.93352221729836, 2.600631584457454, 2.6891798420200788, 2.7778932093344575, 2.85079749467429, 3.08762066817922, 2.7168196634251225, 2.732065124320229, 2.910311573086772]
         [2.9335222172983597, 2.600631584457454, 2.689179842020078, 2.7778932093344553, 2.8507974946742904, 3.087620668179219, 2.7168196634251247, 2.732065124320232, 2.9103115730867724]

ce_symbol  = SMA:9
ce_fraction=  0.2602577863893034
species:coords:index
F1 : [ 2.77491105  8.78816025 25.06912364] : 557
F1 : [ 7.22833245  6.12439635 24.60381136] : 420
F1 : [ 6.5633334 10.4591352 25.812944 ] : 428
F1 : [ 5.2936185   6.42581235 27.62324652] : 477
F1 : [ 4.95264165  9.63589275 27.596075  ] : 340
F1 : [ 7.5203292   8.89742355 27.58248924] : 380
F1 : [ 7.6408956   8.1909798  23.58487936] : 372
F1 : [ 4.4006736   9.3928761  23.32335348] : 525
F1 : [ 3.7827708  7.0267605 23.2825962] : 517
!!!atention to nb coordination!!!
         [2.93352221729836, 2.600631584457454, 2.6891798420200788, 2.7778932093344575, 2.85079749467429, 3.08762066817922, 2.7168196634251225, 2.732065124320229, 2.910311573086772]
         [2.9335222172983597, 2.600631584457454, 2.689179842020078, 2.7778932093344553, 2.8507974946742904, 3.087620668179219, 2.7168196634251247, 2.732065124320232, 2.9103115730867724]

ce_symbol  = TT_2:9
ce_fraction=  0.004729223649324708
species:coords:index
F1 : [ 2.77491105  8.78816025 25.06912364] : 557
F1 : [ 7.22833245  6.12439635 24.60381136] : 420
F1 : [ 6.5633334 10.4591352 25.812944 ] : 428
F1 : [ 5.2936185   6.42581235 27.62324652] : 477
F1 : [ 4.95264165  9.63589275 27.596075  ] : 340
F1 : [ 7.5203292   8.89742355 27.58248924] : 380
F1 : [ 7.6408956   8.1909798  23.58487936] : 372
F1 : [ 4.4006736   9.3928761  23.32335348] : 525
F1 : [ 3.7827708  7.0267605 23.2825962] : 517
!!!atention to nb coordination!!!
         [2.93352221729836, 2.600631584457454, 2.6891798420200788, 2.7778932093344575, 2.85079749467429, 3.08762066817922, 2.7168196634251225, 2.732065124320229, 2.910311573086772]
         [2.9335222172983597, 2.600631584457454, 2.689179842020078, 2.7778932093344553, 2.8507974946742904, 3.087620668179219, 2.7168196634251247, 2.732065124320232, 2.9103115730867724]


**isite= 33
K1 : [10.84155675 15.00486525 33.84212816]

ce_symbol  = TT_1:9
ce_fraction=  0.7350129899613725
species:coords:index
F1 : [ 9.20260725 14.37189165 36.087175  ] : 341
F1 : [ 9.4456239  13.8199236  31.81445348] : 526
F1 : [10.05033975 12.19416105 33.56022364] : 558
F1 : [ 9.94107645 16.9395792  36.07358924] : 381
F1 : [ 8.3793648 15.9825834 34.304044 ] : 429
F1 : [12.71410365 16.64758245 33.09491136] : 421
F1 : [10.6475202  17.0601456  32.07597936] : 373
F1 : [11.8117395 13.2020208 31.7736962] : 518
F1 : [12.41268765 14.7128685  36.11434652] : 478
!!!atention to nb coordination!!!
         [2.850797494674289, 2.7320651243202283, 2.9335222172983575, 3.0876206681792233, 2.6891798420200774, 2.600631584457455, 2.716819663425127, 2.9103115730867697, 2.777893209334457]
         [2.85079749467429, 2.7320651243202314, 2.9335222172983593, 3.087620668179216, 2.689179842020078, 2.6006315844574535, 2.716819663425127, 2.910311573086773, 2.7778932093344504]

ce_symbol  = SMA:9
ce_fraction=  0.26025778638930264
species:coords:index
F1 : [ 9.20260725 14.37189165 36.087175  ] : 341
F1 : [ 9.4456239  13.8199236  31.81445348] : 526
F1 : [10.05033975 12.19416105 33.56022364] : 558
F1 : [ 9.94107645 16.9395792  36.07358924] : 381
F1 : [ 8.3793648 15.9825834 34.304044 ] : 429
F1 : [12.71410365 16.64758245 33.09491136] : 421
F1 : [10.6475202  17.0601456  32.07597936] : 373
F1 : [11.8117395 13.2020208 31.7736962] : 518
F1 : [12.41268765 14.7128685  36.11434652] : 478
!!!atention to nb coordination!!!
         [2.850797494674289, 2.7320651243202283, 2.9335222172983575, 3.0876206681792233, 2.6891798420200774, 2.600631584457455, 2.716819663425127, 2.9103115730867697, 2.777893209334457]
         [2.85079749467429, 2.7320651243202314, 2.9335222172983593, 3.087620668179216, 2.689179842020078, 2.6006315844574535, 2.716819663425127, 2.910311573086773, 2.7778932093344504]

ce_symbol  = TT_2:9
ce_fraction=  0.004729223649324838
species:coords:index
F1 : [ 9.20260725 14.37189165 36.087175  ] : 341
F1 : [ 9.4456239  13.8199236  31.81445348] : 526
F1 : [10.05033975 12.19416105 33.56022364] : 558
F1 : [ 9.94107645 16.9395792  36.07358924] : 381
F1 : [ 8.3793648 15.9825834 34.304044 ] : 429
F1 : [12.71410365 16.64758245 33.09491136] : 421
F1 : [10.6475202  17.0601456  32.07597936] : 373
F1 : [11.8117395 13.2020208 31.7736962] : 518
F1 : [12.41268765 14.7128685  36.11434652] : 478
!!!atention to nb coordination!!!
         [2.850797494674289, 2.7320651243202283, 2.9335222172983575, 3.0876206681792233, 2.6891798420200774, 2.600631584457455, 2.716819663425127, 2.9103115730867697, 2.777893209334457]
         [2.85079749467429, 2.7320651243202314, 2.9335222172983593, 3.087620668179216, 2.689179842020078, 2.6006315844574535, 2.716819663425127, 2.910311573086773, 2.7778932093344504]


**isite= 34
K1 : [13.25288475 10.84155675 25.35102816]

ce_symbol  = TT_1:9
ce_fraction=  0.7350129899613683
species:coords:index
F1 : [11.3181708   9.94107645 27.58248924] : 382
F1 : [13.5448815  12.41268765 27.62324652] : 479
F1 : [16.06358895 10.05033975 25.06912364] : 559
F1 : [14.4378264   9.4456239  23.32335348] : 527
F1 : [12.2751666  8.3793648 25.812944 ] : 430
F1 : [11.1976044  10.6475202  23.58487936] : 374
F1 : [11.61016755 12.71410365 24.60381136] : 422
F1 : [15.0557292 11.8117395 23.2825962] : 519
F1 : [13.88585835  9.20260725 27.596075  ] : 342
!!!atention to nb coordination!!!
         [3.0876206681792184, 2.77789320933446, 2.9335222172983624, 2.732065124320229, 2.6891798420200774, 2.7168196634251234, 2.6006315844574557, 2.9103115730867737, 2.8507974946742896]
         [3.087620668179219, 2.777893209334456, 2.9335222172983593, 2.7320651243202314, 2.6891798420200774, 2.716819663425126, 2.600631584457455, 2.910311573086773, 2.85079749467429]

ce_symbol  = SMA:9
ce_fraction=  0.2602577863893067
species:coords:index
F1 : [11.3181708   9.94107645 27.58248924] : 382
F1 : [13.5448815  12.41268765 27.62324652] : 479
F1 : [16.06358895 10.05033975 25.06912364] : 559
F1 : [14.4378264   9.4456239  23.32335348] : 527
F1 : [12.2751666  8.3793648 25.812944 ] : 430
F1 : [11.1976044  10.6475202  23.58487936] : 374
F1 : [11.61016755 12.71410365 24.60381136] : 422
F1 : [15.0557292 11.8117395 23.2825962] : 519
F1 : [13.88585835  9.20260725 27.596075  ] : 342
!!!atention to nb coordination!!!
         [3.0876206681792184, 2.77789320933446, 2.9335222172983624, 2.732065124320229, 2.6891798420200774, 2.7168196634251234, 2.6006315844574557, 2.9103115730867737, 2.8507974946742896]
         [3.087620668179219, 2.777893209334456, 2.9335222172983593, 2.7320651243202314, 2.6891798420200774, 2.716819663425126, 2.600631584457455, 2.910311573086773, 2.85079749467429]

ce_symbol  = TT_2:9
ce_fraction=  0.004729223649324896
species:coords:index
F1 : [11.3181708   9.94107645 27.58248924] : 382
F1 : [13.5448815  12.41268765 27.62324652] : 479
F1 : [16.06358895 10.05033975 25.06912364] : 559
F1 : [14.4378264   9.4456239  23.32335348] : 527
F1 : [12.2751666  8.3793648 25.812944 ] : 430
F1 : [11.1976044  10.6475202  23.58487936] : 374
F1 : [11.61016755 12.71410365 24.60381136] : 422
F1 : [15.0557292 11.8117395 23.2825962] : 519
F1 : [13.88585835  9.20260725 27.596075  ] : 342
!!!atention to nb coordination!!!
         [3.0876206681792184, 2.77789320933446, 2.9335222172983624, 2.732065124320229, 2.6891798420200774, 2.7168196634251234, 2.6006315844574557, 2.9103115730867737, 2.8507974946742896]
         [3.087620668179219, 2.777893209334456, 2.9335222172983593, 2.7320651243202314, 2.6891798420200774, 2.716819663425126, 2.600631584457455, 2.910311573086773, 2.85079749467429]


**isite= 35
K1 : [ 7.99694325  3.83363475 33.84212816]

ce_symbol  = TT_1:9
ce_fraction=  0.7350129899613709
species:coords:index
F1 : [ 6.12439635  2.19091755 33.09491136] : 423
F1 : [ 8.1909798   1.7783544  32.07597936] : 375
F1 : [10.4591352  2.8559166 34.304044 ] : 431
F1 : [ 8.89742355  1.8989208  36.07358924] : 383
F1 : [ 9.3928761   5.0185764  31.81445348] : 524
F1 : [ 7.0267605  5.6364792 31.7736962] : 516
F1 : [ 8.78816025  6.64433895 33.56022364] : 556
F1 : [ 6.42581235  4.1256315  36.11434652] : 476
F1 : [ 9.63589275  4.46660835 36.087175  ] : 343
!!!atention to nb coordination!!!
         [2.6006315844574517, 2.7168196634251265, 2.6891798420200765, 3.0876206681792215, 2.732065124320229, 2.9103115730867706, 2.93352221729836, 2.777893209334455, 2.8507974946742904]
         [2.600631584457452, 2.716819663425127, 2.6891798420200783, 3.087620668179216, 2.732065124320232, 2.910311573086773, 2.9335222172983597, 2.7778932093344495, 2.8507974946742904]

ce_symbol  = SMA:9
ce_fraction=  0.2602577863893037
species:coords:index
F1 : [ 6.12439635  2.19091755 33.09491136] : 423
F1 : [ 8.1909798   1.7783544  32.07597936] : 375
F1 : [10.4591352  2.8559166 34.304044 ] : 431
F1 : [ 8.89742355  1.8989208  36.07358924] : 383
F1 : [ 9.3928761   5.0185764  31.81445348] : 524
F1 : [ 7.0267605  5.6364792 31.7736962] : 516
F1 : [ 8.78816025  6.64433895 33.56022364] : 556
F1 : [ 6.42581235  4.1256315  36.11434652] : 476
F1 : [ 9.63589275  4.46660835 36.087175  ] : 343
!!!atention to nb coordination!!!
         [2.6006315844574517, 2.7168196634251265, 2.6891798420200765, 3.0876206681792215, 2.732065124320229, 2.9103115730867706, 2.93352221729836, 2.777893209334455, 2.8507974946742904]
         [2.600631584457452, 2.716819663425127, 2.6891798420200783, 3.087620668179216, 2.732065124320232, 2.910311573086773, 2.9335222172983597, 2.7778932093344495, 2.8507974946742904]

ce_symbol  = TT_2:9
ce_fraction=  0.004729223649325359
species:coords:index
F1 : [ 6.12439635  2.19091755 33.09491136] : 423
F1 : [ 8.1909798   1.7783544  32.07597936] : 375
F1 : [10.4591352  2.8559166 34.304044 ] : 431
F1 : [ 8.89742355  1.8989208  36.07358924] : 383
F1 : [ 9.3928761   5.0185764  31.81445348] : 524
F1 : [ 7.0267605  5.6364792 31.7736962] : 516
F1 : [ 8.78816025  6.64433895 33.56022364] : 556
F1 : [ 6.42581235  4.1256315  36.11434652] : 476
F1 : [ 9.63589275  4.46660835 36.087175  ] : 343
